work_id,state,constituency,honble_members_of_parliament,work_category,work_description,work_status,status_category,anomaly_score,anomaly_label,anomaly_severity,anomaly_category,triggered_rules,explanation,key_metrics,statistical_score,rule_score,if_score,sanction_amount,total_spent,cost_overrun_ratio,amount_disbursed,sanction_delay_days,completion_duration_days,recommended_date,sanction_date,completion_date,vendor_hhi,vendor_count,payment_count,max_vendor_share,single_vendor_flag,missing_image_flag,payment_still_pending,near_threshold_count,near_threshold_ratio,advance_payment_ratio,amount_vs_category_median,duration_vs_category_median
WS/MP18311/2024-2025/142735,Punjab,ANANDPUR SAHIB,MALVINDER SINGH KANG,Normal/Others,Construction of rooms in govt school at village bhagalan,Vendor Identification,Ongoing,0.4370262950409668,True,medium,statistical,,This work shows unusual patterns across multiple financial and operational metrics compared to similar works.,"Sanction: ₹200,000; Disbursed: ₹170,936; Cost ratio: 0.85; Sanction delay: 41d; Vendor HHI: 0.37",0.6123876366629011,0.0,0.8112268167864044,200000.0,170936.0,0.85468,,41,,2024-09-24,2024-11-04,,0.37488103486811236,3.0,6.0,0.4791500912622268,False,False,False,0.0,0.0,0.17363223662657368,0.6666666666666666,
WS/MP18311/2024-2025/142736,Punjab,ANANDPUR SAHIB,MALVINDER SINGH KANG,Normal/Others,Construction of room for community cultural activities at village Alampur,Vendor Identification,Ongoing,0.46720760697067326,True,medium,statistical,,This work shows unusual patterns across multiple financial and operational metrics compared to similar works.,"Sanction: ₹200,000; Disbursed: ₹144,751; Cost ratio: 0.72; Sanction delay: 41d; Vendor HHI: 0.23",0.657555978029208,0.0,0.8651960356096323,200000.0,144751.0,0.723755,,41,,2024-09-24,2024-11-04,,0.22960734485073403,6.0,8.0,0.2970825762861742,False,False,False,1.0,0.125,0.13298699145429047,0.6666666666666666,
WS/MP654/2024-2025/142738,Madhya Pradesh,SHAHDOL (ST),Smt Himadri Singh,Normal/Others,"Construction work of a culvert in  Kahjuraha Nala, Baiga Mohalla",Physical Inspection,Completed,0.3785760495852255,False,low,,R09,,,0.3350776034380942,0.5,0.27087613921629117,1495940.0,1495940.0,1.0,1495940.0,44,173.0,2024-09-23,2024-11-06,2025-04-28,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.501357006297044,4.986466666666667,0.7587719298245614
WS/MP654/2024-2025/142739,Madhya Pradesh,SHAHDOL (ST),Smt Himadri Singh,Normal/Others,"Construction work of a culvert in semardhar nala, village Mauhari.",Physical Inspection,Completed,0.13274916897075215,False,none,,,,,0.20867782335076854,0.0,0.2302277518087429,999300.0,999300.0,1.0,999300.0,44,243.0,2024-09-23,2024-11-06,2025-07-07,1.0,1.0,2.0,1.0,True,False,False,1.0,0.5,0.5003502451716202,3.331,1.0657894736842106
WS/MP654/2024-2025/142740,Madhya Pradesh,SHAHDOL (ST),Smt Himadri Singh,Normal/Others,"Construction work of a culvert in ward no. 09, Dadratola",Physical Inspection,Completed,0.3432654258459169,False,low,,R05,,,0.20863109112328662,0.5,0.26030758018598643,999000.0,999000.0,1.0,999000.0,44,134.0,2024-09-23,2024-11-06,2025-03-20,1.0,1.0,2.0,1.0,True,True,False,1.0,0.5,0.5005005005005005,3.33,0.5877192982456141
WS/MP654/2024-2025/142741,Madhya Pradesh,SHAHDOL (ST),Smt Himadri Singh,Normal/Others,construction of culvert near sant kumar's field.,Physical Inspection,Completed,0.3796710426048259,False,low,,R09,,,0.3364261381390946,0.5,0.27304145162872084,1499800.0,1499800.0,1.0,1499800.0,44,134.0,2024-09-23,2024-11-06,2025-03-20,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.5000666755567409,4.999333333333333,0.5877192982456141
WS/MP18183/2024-2025/142746,Tamil Nadu,THANJAVUR,MURASOLI S,Normal/Others,"Construction of new bus station near Panikondan viduthi vilage near anna silai,thiruvonam",Physical Inspection,Completed,0.3763769444797519,False,low,,"R05,R09",,,0.28572027417576934,0.55,0.2427053598165987,1349747.0,1349747.0,1.0,1349747.0,144,155.0,2024-09-23,2025-02-14,2025-07-19,1.0,1.0,2.0,1.0,True,True,False,0.0,0.0,0.5702320508954641,4.499156666666667,0.6798245614035088
WS/MP18182/2025-2026/142750,Tamil Nadu,TENKASI(SC),DR RANI SRI KUMAR,Normal/Others,Providing cement congrete Road and construction of storm water drain at Ward No.6 in Malayan Street (Satya Nagar) in Tenkasi Municipality.,Physical Inspection,Completed,0.39132611856941424,False,low,,R09,,,0.47992117513788624,0.5,0.20384521367126474,1900000.0,1900000.0,1.0,1900000.0,193,11.0,2024-09-23,2025-04-04,2025-04-15,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,6.333333333333333,0.04824561403508772
WS/MP18182/2025-2026/142751,Tamil Nadu,TENKASI(SC),DR RANI SRI KUMAR,Normal/Others,Conversion of Earthern to Black top Road at Mangammal Salai in Tenkasi Municipality,Physical Inspection,Completed,0.4694894854201738,True,medium,vendor,R09,"All ₹3,100,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹3,100,000; Disbursed: ₹3,100,000; Cost ratio: 1.00; Sanction delay: 193d; Duration: 11d",0.7159068443822677,0.5,0.25860792664173393,3100000.0,3100000.0,1.0,3100000.0,193,11.0,2024-09-23,2025-04-04,2025-04-15,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,10.333333333333334,0.04824561403508772
WS/MP18021/2024-2025/142759,Assam,DHUBRI,RAKIBUL HUSSAIN,Normal/Others,Construction of Waiting Shed at Birat Nagar Chairali,Vendor Identification,Ongoing,0.1569800964835944,False,none,,,,,0.42833903267374956,0.0,0.1425581094718772,500000.0,375000.0,0.75,,46,,2024-09-23,2024-11-08,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.6666666666666667,
WS/MP18021/2024-2025/142761,Assam,DHUBRI,RAKIBUL HUSSAIN,Normal/Others,Construction of Boundary wall near Satduburi Par Graveyard at village Bidyardabri.,Vendor Identification,Ongoing,0.1569800964835944,False,none,,,,,0.42833903267374956,0.0,0.1425581094718772,500000.0,375000.0,0.75,,47,,2024-09-23,2024-11-09,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.6666666666666667,
WS/MP18021/2024-2025/142763,Assam,DHUBRI,RAKIBUL HUSSAIN,Normal/Others,Construction of Boundary Wall of Play ground near Iddgha Math situated at Matiaboug,Vendor Identification,Ongoing,0.07618911977276847,False,none,,,,,0.1421879660059743,0.0,0.11612036648935686,500000.0,500000.0,1.0,,47,,2024-09-23,2024-11-09,,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.75,1.6666666666666667,
WS/MP18021/2024-2025/142774,Assam,DHUBRI,RAKIBUL HUSSAIN,Normal/Others,Construction of Community Hall at Raniganj,Vendor Identification,Ongoing,0.1569800964835944,False,none,,,,,0.42833903267374956,0.0,0.1425581094718772,500000.0,375000.0,0.75,,47,,2024-09-23,2024-11-09,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.6666666666666667,
WS/MP18021/2024-2025/142776,Assam,DHUBRI,RAKIBUL HUSSAIN,Normal/Others,Construction of Community Hall at Tillapara Weekly Market near Modal School,Vendor Identification,Ongoing,0.07618911977276847,False,none,,,,,0.1421879660059743,0.0,0.11612036648935686,500000.0,500000.0,1.0,,47,,2024-09-23,2024-11-09,,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.75,1.6666666666666667,
WS/MP18199/2024-2025/142779,Uttar Pradesh,AMBEDKAR NAGAR,LALJI VERMA,Trust and Society,RAM CHARAN RAM AWADH SMARAK INTER COLLEGE BHIKHUPUR AKBARPUR AMBEDKAR NAGAR,Physical Inspection,Completed,0.09732554342640998,False,none,,,,,0.16017319941382416,0.0,0.16366355306558267,500000.0,500000.0,1.0,500000.0,180,202.0,2024-09-23,2025-03-22,2025-10-10,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.6,1.0,1.4428571428571428
WS/MP574/2024-2025/142790,Gujarat,PATAN,Bharatsinhji Shankarji Dabhi,Normal/Others,narsang sumrabhai men rod thi bhatha para taraf d.p sudhi c.c. road nu kam,Physical Inspection,Completed,0.055681741644559433,False,none,,,,,0.16114367029973609,0.0,0.043988068770358324,300000.0,300000.0,1.0,300000.0,182,290.0,2024-09-23,2025-03-24,2026-01-08,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.2719298245614035
WS/MP18041/2024-2025/142795,Bihar,PURNEA,RAJESH RANJAN ALIAS PAPPU YADAV,Normal/Others,16 miter unchai wale L.E.D. (150*8) high mask light DRC bhawan ke samne aek adad  adhisthapit karne ki anusansha ki jati hai,Physical Inspection,Completed,0.2747864011231764,False,low,,R05,,,0.18600642460684574,0.5,0.08081369991847132,850000.0,850000.0,1.0,850000.0,74,74.0,2024-09-23,2024-12-06,2025-02-18,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,2.8333333333333335,0.32456140350877194
WS/MP18041/2024-2025/142796,Bihar,PURNEA,RAJESH RANJAN ALIAS PAPPU YADAV,Normal/Others,16 miter unchai wale L.E.D. (150*8) high mask light domrahi income tax office ke samne  aek adad adhisthapit karne ki anusansha ki jati hai,Physical Inspection,Completed,0.2747864011231764,False,low,,R05,,,0.18600642460684574,0.5,0.08081369991847132,850000.0,850000.0,1.0,850000.0,74,74.0,2024-09-23,2024-12-06,2025-02-18,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,2.8333333333333335,0.32456140350877194
WS/MP18041/2024-2025/142797,Bihar,PURNEA,RAJESH RANJAN ALIAS PAPPU YADAV,Normal/Others,16 miter unchai wale L.E.D. (150*8) high mask light samharnalay parishar me aek adad adhisthapit karne ki anusansha ki jati hai,Physical Inspection,Completed,0.2747864011231764,False,low,,R05,,,0.18600642460684574,0.5,0.08081369991847132,850000.0,850000.0,1.0,850000.0,74,74.0,2024-09-23,2024-12-06,2025-02-18,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,2.8333333333333335,0.32456140350877194
WS/MP18041/2024-2025/142798,Bihar,PURNEA,RAJESH RANJAN ALIAS PAPPU YADAV,Normal/Others,16 miter unchai wale L.E.D. (150*8) high mask light loha patti me aek adad adhisthapit karne ki anusansha ki jati hai,Physical Inspection,Completed,0.2721714712004062,False,low,,R05,,,0.18600642460684574,0.5,0.07334247156769924,850000.0,850000.0,1.0,850000.0,74,111.0,2024-09-23,2024-12-06,2025-03-27,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,2.8333333333333335,0.4868421052631579
WS/MP18041/2024-2025/142799,Bihar,PURNEA,RAJESH RANJAN ALIAS PAPPU YADAV,Normal/Others,16 miter unchai wale L.E.D. (150*8) high mask light rajani chauk aek adad adhisthapit karne ki anusansha ki jati hai,Physical Inspection,Completed,0.2721714712004062,False,low,,R05,,,0.18600642460684574,0.5,0.07334247156769924,850000.0,850000.0,1.0,850000.0,74,111.0,2024-09-23,2024-12-06,2025-03-27,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,2.8333333333333335,0.4868421052631579
WS/MP18041/2024-2025/142800,Bihar,PURNEA,RAJESH RANJAN ALIAS PAPPU YADAV,Normal/Others,16 miter unchai wale L.E.D. (150*8) high mask light renu udhan (line bajar) me aek adad adhisthapit karne ki anusansha ki jati hai,Physical Inspection,Completed,0.2747864011231764,False,low,,R05,,,0.18600642460684574,0.5,0.08081369991847132,850000.0,850000.0,1.0,850000.0,74,74.0,2024-09-23,2024-12-06,2025-02-18,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,2.8333333333333335,0.32456140350877194
WS/MP743/2025-2026/142801,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,"Construction of PDS Building at Nedunkuram Panchayat, Kattankolathur Panchayat Union.",Physical Inspection,Completed,0.4242581207721517,True,medium,temporal,"R03,R09","Sanction was delayed by 430 days after recommendation, far exceeding the typical processing time. All ₹1,010,704 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,010,704; Disbursed: ₹1,010,704; Cost ratio: 1.00; Sanction delay: 430d; Duration: 270d",0.31329732214328565,0.55,0.35981082924665797,1010704.0,1010704.0,1.0,1010704.0,430,270.0,2024-09-23,2025-11-27,2026-08-24,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.5905161154996913,3.369013333333333,1.1842105263157894
WS/MP743/2025-2026/142802,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,"Construction of Drama Stage at Govt Higher Secondary School, Karunguzh Town Panchayat.",Physical Inspection,Completed,0.43236381976681815,True,medium,temporal,R04,"This ₹898,541 work was completed in only 3 days, which is suspiciously fast for a project of this budget.","Sanction: ₹898,541; Disbursed: ₹898,541; Cost ratio: 1.00; Sanction delay: 316d; Duration: 3d",0.2390859636167844,0.75,0.20740665389320578,898541.0,898541.0,1.0,898541.0,316,3.0,2024-09-23,2025-08-05,2025-08-08,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,2.995136666666667,0.013157894736842105
WS/MP743/2025-2026/142803,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,"Construction of Drama Stage at Govt., Higher Secondary School at Achirupakkam.",Physical Inspection,Completed,0.49341085253814965,True,medium,compliance,"R03,R05","Sanction was delayed by 470 days after recommendation, far exceeding the typical processing time. Completed work worth ₹891,821 has no verification photograph attached, which is a compliance gap.","Sanction: ₹900,000; Disbursed: ₹891,821; Cost ratio: 0.99; Sanction delay: 470d; Duration: 7d",0.6233612713642938,0.55,0.3359158134202176,900000.0,891821.0,0.9909122222222222,891821.0,470,7.0,2024-09-23,2026-01-06,2026-01-13,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,3.0,0.03070175438596491
WS/MP743/2025-2026/142804,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,Construction of PDS Building at Athimanam Panchayat.,Physical Inspection,Completed,0.46083605648067094,True,medium,temporal,"R03,R04","Sanction was delayed by 464 days after recommendation, far exceeding the typical processing time. This ₹799,676 work was completed in only 2 days, which is suspiciously fast for a project of this budget.","Sanction: ₹799,676; Disbursed: ₹799,676; Cost ratio: 1.00; Sanction delay: 464d; Duration: 2d",0.3338028192707218,0.6875,0.29252957617997266,799676.0,799676.0,1.0,799676.0,464,2.0,2024-09-23,2025-12-31,2026-01-02,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,2.6655866666666665,0.008771929824561403
WS/MP743/2025-2026/142805,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,Construction of Bus Shelter at Anathamangalam Panchayat (Mettu Street) Neay Perumal Koil.,Physical Inspection,Completed,0.4345115258675606,True,medium,temporal,R04,"This ₹799,198 work was completed in only 1 days, which is suspiciously fast for a project of this budget.","Sanction: ₹799,198; Disbursed: ₹799,198; Cost ratio: 1.00; Sanction delay: 330d; Duration: 1d",0.24829898990041743,0.75,0.20696222397844644,799198.0,799198.0,1.0,799198.0,330,1.0,2024-09-23,2025-08-19,2025-08-20,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,2.6639933333333334,0.0043859649122807015
WS/MP743/2025-2026/142806,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,"Construction of Drama Stage at GWHSS, Erumbedu.",Physical Inspection,Completed,0.42179521987081636,True,medium,compliance,"R04,R05","This ₹899,711 work was completed in only 6 days, which is suspiciously fast for a project of this budget. Completed work worth ₹899,711 has no verification photograph attached, which is a compliance gap.","Sanction: ₹899,711; Disbursed: ₹899,711; Cost ratio: 1.00; Sanction delay: 360d; Duration: 6d",0.26805370581768273,0.6875,0.22794798118970205,899711.0,899711.0,1.0,899711.0,360,6.0,2024-09-23,2025-09-18,2025-09-24,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,2.9990366666666666,0.02631578947368421
WS/MP743/2025-2026/142807,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,"Construction of RO Plant at Merku Cheyyur, Lathur Panchayat Union.",Work Completed,Completed,0.47495000258542425,True,medium,temporal,"R03,R04","Sanction was delayed by 501 days after recommendation, far exceeding the typical processing time. This ₹750,000 work was completed in only 5 days, which is suspiciously fast for a project of this budget.","Sanction: ₹750,000; Disbursed: ₹749,986; Cost ratio: 1.00; Sanction delay: 501d; Duration: 5d",0.35430238684097765,0.6875,0.3182125882147996,750000.0,749986.0,0.9999813333333334,749986.0,501,5.0,2024-09-23,2026-02-06,2026-02-11,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,2.5,0.021929824561403508
WS/MP743/2025-2026/142808,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,"Construction of PDS Buildings at Panakkattupakkam Panchayat, Thiruporur Panchayat Union.",Physical Inspection,Completed,0.3893013353028723,False,low,,"R04,R09",,,0.21014720610025134,0.6875,0.17647009650802692,1010707.0,1010707.0,1.0,1010707.0,219,2.0,2024-09-23,2025-04-30,2025-05-02,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.3690233333333333,0.008771929824561403
WS/MP743/2025-2026/142809,Tamil Nadu,KANCHEEPURAM(SC),Ganesan Selvam,Normal/Others,"Construction of 30000 Ltr OHT Tank at Nemmeli Panchayat, Thirporur Panchayat Union.",Physical Inspection,Completed,0.33917306268157693,False,low,,R09,,,0.336377542704745,0.5,0.1573676485868304,1499661.0,1499661.0,1.0,1499661.0,234,68.0,2024-09-23,2025-05-15,2025-07-22,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,4.99887,0.2982456140350877
WS/MP443/2025-2026/142841,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Work Completed,Completed,0.07523530960132574,False,none,,,,,0.17541429803990505,0.0,0.08966210026099852,387988.0,387988.0,1.0,387988.0,210,60.0,2024-09-23,2025-04-21,2025-06-20,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,0.2631578947368421
WS/MP443/2025-2026/142842,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142843,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Work Completed,Completed,0.07523530960132574,False,none,,,,,0.17541429803990505,0.0,0.08966210026099852,387988.0,387988.0,1.0,387988.0,210,60.0,2024-09-23,2025-04-21,2025-06-20,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,0.2631578947368421
WS/MP443/2025-2026/142844,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142845,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Work Completed,Completed,0.07523530960132574,False,none,,,,,0.17541429803990505,0.0,0.08966210026099852,387988.0,387988.0,1.0,387988.0,210,60.0,2024-09-23,2025-04-21,2025-06-20,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,0.2631578947368421
WS/MP443/2025-2026/142846,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142847,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Work Completed,Completed,0.07523530960132574,False,none,,,,,0.17541429803990505,0.0,0.08966210026099852,387988.0,387988.0,1.0,387988.0,210,60.0,2024-09-23,2025-04-21,2025-06-20,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,0.2631578947368421
WS/MP443/2025-2026/142853,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Work Completed,Completed,0.07523530960132574,False,none,,,,,0.17541429803990505,0.0,0.08966210026099852,387988.0,387988.0,1.0,387988.0,210,60.0,2024-09-23,2025-04-21,2025-06-20,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,0.2631578947368421
WS/MP443/2025-2026/142854,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142855,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Work Completed,Completed,0.07523530960132574,False,none,,,,,0.17541429803990505,0.0,0.08966210026099852,387988.0,387988.0,1.0,387988.0,210,60.0,2024-09-23,2025-04-21,2025-06-20,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,0.2631578947368421
WS/MP443/2025-2026/142856,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142857,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142858,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142859,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142860,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142861,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142862,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142864,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142865,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142866,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142867,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
WS/MP443/2025-2026/142868,Madhya Pradesh,RAJGARH,Rodmal Nagar,Normal/Others,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",Vendor Identification,Ongoing,0.058166392687875886,False,none,,,,,0.17541429803990505,0.0,0.04089376622257035,387988.0,387988.0,1.0,,210,,2024-09-23,2025-04-21,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.2932933333333334,
